"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008168","GO:0008168","methyltransferase activity","32/2311","199/28407",0.000158589880492567,0.00124066913310512,0.000765410522391625,"Ndufaf5/Ftsj1/Mettl9/Lcmt1/Nsun2/Mettl23/Prmt1/Tyms/Trmt2b/Zcchc4/Thumpd3/Mettl22/Fbxo11/Emg1/Trmt10c/Kmt2c/Ash1l/Nsd1/Mtr/Kmt2d/Setd5/Setd2/Cmtr1/Setd1b/Kmt2a/Smyd3/Alkbh8/Ezh1/Mecom/Jarid2/Dnmt3a/Prdm11",32
"GO:0005539","GO:0005539","glycosaminoglycan binding","37/2311","243/28407",0.000162236116086798,0.00126061846959336,0.000777717939135859,"Ppia/Hmgb1/Pla2g5/Ptn/Pdcd5/Bgn/Rspo1/Rpl22/Pcolce/Aamp/Layn/Hyal2/Hsd17b12/Bmp7/Lgr4/Serpine2/Thbs1/Nav2/Aplp2/Slit2/Slit1/Abi3bp/Sema5a/Slit3/Spock2/Nell2/Ncam1/Nrp1/Ptch1/Lrtm2/Gns/Hk1/Dpysl3/Ptprs/Ptprf/Agrn/Alk",37
"GO:0035612","GO:0035612","AP-2 adaptor complex binding","6/2311","12/28407",0.000173062012236405,0.00133571351726084,0.00082404660012248,"Tbc1d5/Otof/Aak1/Hip1/Arrb1/Gabrb3",6
"GO:0043022","GO:0043022","ribosome binding","22/2311","118/28407",0.000196049242115086,0.00150304418954899,0.000927278520600475,"Rpsa/Nme1/Srp19/Spcs1/Eif5a/Mtif3/Ythdf3/Abce1/Npm1/Eif1/Tmco1/Eif2s1/Eif1b/Mtor/Cpeb1/Rictor/Cpeb4/Dhx9/Cpeb3/Nomo1/Dhx33/Ltn1",22
"GO:0042165","GO:0042165","neurotransmitter binding","8/2311","22/28407",0.000214364951112202,0.00163258075350353,0.00100719398431247,"Slc6a13/Grin2a/Grin1/Grin2b/Chrm3/Grin3a/Grin2d/Chrna7",8
"GO:0032977","GO:0032977","membrane insertase activity","7/2311","17/28407",0.000218735860847155,0.00164409307172699,0.001014296320681,"Mtch2/Emc2/Emc4/Emc3/Mmgt1/Emc7/Emc1",7
"GO:0099508","GO:0099508","voltage-gated monoatomic ion channel activity involved in regulation of presynaptic membrane potential","7/2311","17/28407",0.000218735860847155,0.00164409307172699,0.001014296320681,"Kcnj6/Kcna2/Rimbp2/Kcnq5/Kcnj3/Kcnc2/Kcnc1",7
"GO:0003730","GO:0003730","mRNA 3'-UTR binding","22/2311","119/28407",0.000222303064798967,0.00166005535401826,0.00102414398957282,"Rsl1d1/Rpl5/Cct5/Rps7/Hnrnpc/Pcbp4/Nhp2/Elavl1/Cpeb1/Larp4b/Cpeb4/Celf2/Ilf3/Ago2/Celf1/Cpeb3/Ddx5/Lrpprc/Fus/Pum1/Ddx17/Secisbp2",22
"GO:0140303","GO:0140303","intramembrane lipid transporter activity","12/2311","46/28407",0.000232324928833784,0.00172370108489582,0.00106340918189454,"Vmp1/Abcb1b/Atp8a2/Xkr4/Atp8a1/Atp11b/Atp11a/Atp9b/Abca3/Atg9a/Abca2/Atp8b2",12
"GO:0016741","GO:0016741","transferase activity, transferring one-carbon groups","33/2311","212/28407",0.000235672035355091,0.00173732590165612,0.0010718147896716,"Ndufaf5/Ftsj1/Mettl9/Lcmt1/Nsun2/Mettl23/Prmt1/Tyms/Trmt2b/Zcchc4/Thumpd3/Mettl22/Fbxo11/Emg1/Trmt10c/Cad/Kmt2c/Ash1l/Nsd1/Mtr/Kmt2d/Setd5/Setd2/Cmtr1/Setd1b/Kmt2a/Smyd3/Alkbh8/Ezh1/Mecom/Jarid2/Dnmt3a/Prdm11",33
"GO:0019207","GO:0019207","kinase regulator activity","39/2311","266/28407",0.000244634882125646,0.00179191155697129,0.00110549051661204,"Calm2/Rheb/Hmgb1/Cd24a/Igf2/Ccni/Bccip/Ywhab/Pkig/Gskip/Smo/Npm1/Hyal2/Camk2n1/Cdc37/Ccnc/Ccnt1/Rictor/Apc/Als2/Akap11/Cit/Nrg1/Fgf13/Pik3r1/Dgkq/Mob1b/Iqgap1/Itsn1/Deptor/Taok1/Strada/Egfr/Kidins220/Socs6/Ercc6/Ccnt2/Alk/Htr2a",39
"GO:0030374","GO:0030374","nuclear receptor coactivator activity","13/2311","53/28407",0.000251946161175237,0.00183378535032609,0.00113132386830186,"Bud31/Smarcd3/Sra1/Tsg101/Ncoa1/Usp22/Ppargc1b/Med1/Trerf1/Ncoa2/Calcoco1/Ncoa6/Elk1",13
"GO:0140326","GO:0140326","ATPase-coupled intramembrane lipid transporter activity","9/2311","28/28407",0.000254755207889697,0.00184256911366762,0.00113674286737938,"Abcb1b/Atp8a2/Atp8a1/Atp11b/Atp11a/Atp9b/Abca3/Abca2/Atp8b2",9
"GO:0015171","GO:0015171","amino acid transmembrane transporter activity","18/2311","90/28407",0.000296662396145044,0.00213226097229251,0.00131546351974842,"Slc13a3/Slc6a12/Slc6a13/Slc25a26/Slc36a4/Slc7a14/Slc7a8/Slc6a7/Slc7a1/Slc25a44/Slc6a1/Slc38a7/Slc38a6/Slc6a6/Slc25a22/Grik1/Slc7a5/Slc16a2",18
"GO:0019838","GO:0019838","growth factor binding","25/2311","146/28407",0.000299658607347407,0.00214041862391005,0.00132049624944199,"Sdcbp/Il11ra1/Ptn/Fgfbp1/Igfbp2/Api5/Hyal2/Col1a1/Thbs1/Erbb4/Glg1/Kit/Acvr1b/Igf2r/Sort1/Epha5/Epha7/Lifr/Igf1r/Nrp1/Insr/Ptprz1/Egfr/Il6ra/Agrn",25
"GO:0017075","GO:0017075","syntaxin-1 binding","8/2311","23/28407",0.000305338519869703,0.00215422882116662,0.00132901622468311,"Syt4/Nsf/Syt1/Myo5a/Stxbp5/Cplx2/Stxbp1/Prrt2",8
"GO:0030506","GO:0030506","ankyrin binding","8/2311","23/28407",0.000305338519869703,0.00215422882116662,0.00132901622468311,"Cdh1/Nrcam/Slc8a1/Plec/Sptbn1/Cacna1d/Kcnq2/Cltc",8
"GO:0008757","GO:0008757","S-adenosylmethionine-dependent methyltransferase activity","26/2311","155/28407",0.000320542763922028,0.00224490210418943,0.00138495562308803,"Ftsj1/Mettl9/Lcmt1/Nsun2/Mettl23/Prmt1/Trmt2b/Zcchc4/Thumpd3/Fbxo11/Emg1/Trmt10c/Kmt2c/Ash1l/Nsd1/Kmt2d/Setd5/Setd2/Cmtr1/Setd1b/Kmt2a/Smyd3/Ezh1/Mecom/Jarid2/Dnmt3a",26
"GO:0043175","GO:0043175","RNA polymerase core enzyme binding","11/2311","41/28407",0.000322094649731526,0.00224490210418943,0.00138495562308803,"Elof1/Gtf2b/Elp2/Wdr43/Dhx9/Uvssa/Ago2/Rprd2/Ago1/Smyd3/Rtf1",11
"GO:0050811","GO:0050811","GABA receptor binding","7/2311","18/28407",0.000332842426535406,0.00230583608744408,0.0014225478470822,"Ppp2ca/Gabarap/Erbb4/Gabrb1/Shisa7/Arfgef2/Lhfpl4",7
"GO:0043177","GO:0043177","organic acid binding","35/2311","234/28407",0.000338804059720606,0.00233308184837543,0.00143935667350576,"Ppia/Ptn/Ptgds/Glud1/Adh5/Tyms/Fabp7/Snca/Fabp5/Pitpna/Scp2/Ryr2/Cad/Grin2a/Grin1/Ubr1/Acaca/Mtr/Ubr2/Igf2r/Grin2b/Gad2/L1cam/Srr/Sesn3/Acox1/Grm7/Gclc/Insr/Slc6a6/Grik1/Grin3a/P4htm/Grin2d/Akr1c14",35
"GO:0046943","GO:0046943","carboxylic acid transmembrane transporter activity","28/2311","174/28407",0.00039009309725365,0.00267028013001011,0.00164738563627168,"Sfxn5/Slc13a3/Mpc1/Slc6a12/Slc6a13/Slc22a6/Abcb1b/Slc25a26/Abcc1/Slc16a7/Slc36a4/Slc7a14/Slc7a8/Slc6a7/Slc16a14/Slc7a1/Slc25a44/Slc6a1/Abcc4/Slc5a6/Slc38a7/Slc38a6/Slc17a5/Slc6a6/Slc25a22/Grik1/Slc7a5/Slc16a2",28
"GO:0008170","GO:0008170","N-methyltransferase activity","18/2311","92/28407",0.000393404803189185,0.00267701493294416,0.00165154056274999,"Mettl9/Mettl23/Prmt1/Zcchc4/Thumpd3/Fbxo11/Kmt2c/Ash1l/Nsd1/Kmt2d/Setd5/Setd2/Setd1b/Kmt2a/Smyd3/Ezh1/Mecom/Jarid2",18
"GO:0031406","GO:0031406","carboxylic acid binding","33/2311","218/28407",0.000395910360517455,0.0026782171446769,0.00165228224760845,"Ppia/Ptn/Ptgds/Glud1/Adh5/Tyms/Fabp7/Snca/Fabp5/Pitpna/Scp2/Cad/Grin2a/Grin1/Ubr1/Acaca/Mtr/Ubr2/Igf2r/Grin2b/Gad2/L1cam/Srr/Sesn3/Acox1/Grm7/Gclc/Insr/Grik1/Grin3a/P4htm/Grin2d/Akr1c14",33
"GO:0140030","GO:0140030","modification-dependent protein binding","35/2311","236/28407",0.00039841023163503,0.00267936705485546,0.00165299166587879,"Zfand6/Zranb3/Ubxn1/Pex6/Pwp1/Brdt/Cbx3/Ubac1/Zzef1/Chd8/Trp53bp1/Prpf8/Bptf/Kmt2e/Taf1/Pygo1/Ank3/Rnf31/Setd5/Yeats2/Ank2/Kdm4a/Atrx/Hdac6/Ncapg2/Ascc2/Kmt2a/Chd5/Baz2a/Ncapd3/Tom1/Jarid2/L3mbtl1/Phf8/Cbx1",35
"GO:0030742","GO:0030742","GTP-dependent protein binding","8/2311","24/28407",0.000425502339881816,0.00283526628164394,0.001749171143092,"Cdc42/Arfip2/Rac1/Rapgef5/Rapgef6/Rab3c/Ap1g1/Dnm1l",8
"GO:0045296","GO:0045296","cadherin binding","15/2311","70/28407",0.00042730832085994,0.00283526628164394,0.001749171143092,"Ppp1ca/Ctnna1/Cdh1/Cdh2/Cdh6/Cdh8/Ank3/Ptprt/Cdh7/Cdh13/Cdh20/Neo1/Ptprm/Cdh10/Ctnnd1",15
"GO:0005342","GO:0005342","organic acid transmembrane transporter activity","28/2311","175/28407",0.000428988115657431,0.00283526628164394,0.001749171143092,"Sfxn5/Slc13a3/Mpc1/Slc6a12/Slc6a13/Slc22a6/Abcb1b/Slc25a26/Abcc1/Slc16a7/Slc36a4/Slc7a14/Slc7a8/Slc6a7/Slc16a14/Slc7a1/Slc25a44/Slc6a1/Abcc4/Slc5a6/Slc38a7/Slc38a6/Slc17a5/Slc6a6/Slc25a22/Grik1/Slc7a5/Slc16a2",28
"GO:0003755","GO:0003755","peptidyl-prolyl cis-trans isomerase activity","10/2311","36/28407",0.000441464114737492,0.00288456665879611,0.00177958620414515,"Ppia/Pin1/Ppib/Fkbp4/Pin4/Ppic/Fkbp9/Fkbp3/Fkbp8/Nktr",10
"GO:0005484","GO:0005484","SNAP receptor activity","10/2311","36/28407",0.000441464114737492,0.00288456665879611,0.00177958620414515,"Vti1b/Snap47/Bet1/Gosr2/Stx8/Stx4a/Stx18/Stx1b/Stx17/Stx16",10
"GO:0080025","GO:0080025","phosphatidylinositol-3,5-bisphosphate binding","9/2311","30/28407",0.000454710192678708,0.00295433176034189,0.0018226266420782,"Wdr45b/Snx3/Commd1/Snx5/Acap2/Plekha5/Gbf1/Hip1/Sestd1",9
"GO:0008097","GO:0008097","5S rRNA binding","6/2311","14/28407",0.000487671319584916,0.00309846418520803,0.00191154678336862,"Rpl7/Hmgb1/Rpl5/Rpl4/Rpl11/Mrpl18",6
"GO:0010484","GO:0010484","histone H3 acetyltransferase activity","6/2311","14/28407",0.000487671319584916,0.00309846418520803,0.00191154678336862,"Mcm3ap/Kat6a/Ep300/Brpf3/Kat6b/Jade1",6
"GO:0045295","GO:0045295","gamma-catenin binding","6/2311","14/28407",0.000487671319584916,0.00309846418520803,0.00191154678336862,"Ctnna1/Cdh1/Cdh2/Apc/Ptprt/Apc2",6
"GO:0051011","GO:0051011","microtubule minus-end binding","6/2311","14/28407",0.000487671319584916,0.00309846418520803,0.00191154678336862,"Macf1/Tubgcp6/Camsap2/Numa1/Camsap1/Tubgcp3",6
"GO:0019887","GO:0019887","protein kinase regulator activity","34/2311","230/28407",0.000507412933052685,0.00320618062093729,0.00197800067598328,"Calm2/Rheb/Hmgb1/Cd24a/Igf2/Ccni/Ywhab/Pkig/Gskip/Smo/Npm1/Hyal2/Camk2n1/Cdc37/Ccnc/Ccnt1/Rictor/Apc/Als2/Cit/Nrg1/Fgf13/Dgkq/Mob1b/Iqgap1/Deptor/Taok1/Strada/Egfr/Kidins220/Ercc6/Ccnt2/Alk/Htr2a",34
"GO:0045309","GO:0045309","protein phosphorylated amino acid binding","14/2311","64/28407",0.000526826972056063,0.00331066129980586,0.00204245832134476,"Pin1/Ywhab/Crk/Bcar3/Cbl/Pik3r1/Nedd4/Grb10/Ywhag/Abl2/Rtf1/Arrb1/Sh2d3c/Mapk1",14
"GO:0008514","GO:0008514","organic anion transmembrane transporter activity","36/2311","250/28407",0.00058377895676762,0.00364377430955802,0.00224796694246417,"Sfxn5/Slc35b1/Slc13a3/Slc25a5/Mpc1/Slc6a12/Gja1/Slc6a13/Slc22a6/Abcb1b/Slc25a26/Abcc1/Slc16a7/Slc36a4/Slc7a14/Slc7a8/Slc4a8/Slc35b4/Slc6a7/Slc16a14/Slc7a1/Slc25a44/Slc6a1/Slc4a10/Abcc4/Slc4a3/Slc5a6/Slc38a7/Slc38a6/Slc17a5/Slc6a6/Slc25a22/Grik1/Slc7a5/Slc16a2/Lrrc8a",36
"GO:0003724","GO:0003724","RNA helicase activity","15/2311","72/28407",0.000586541034716496,0.00364377430955802,0.00224796694246417,"Eif4a1/Ddx41/Ddx52/Eif4a2/Snrnp200/Dhx9/Fancm/Ddx6/Ddx5/Dhx8/Dhx33/Aqr/Dhx57/Ddx17/Ddx39b",15
"GO:0005546","GO:0005546","phosphatidylinositol-4,5-bisphosphate binding","18/2311","95/28407",0.000589340888328514,0.00364377430955802,0.00224796694246417,"Sdcbp/Anxa2/Chmp3/Pfn2/Fzd7/Commd1/Frmpd4/Syt1/Snap91/Cadps/Flii/Apba1/Plcb1/Amer2/Syt7/Sestd1/Syt10/Amer1",18
"GO:0034452","GO:0034452","dynactin binding","5/2311","10/28407",0.000631061740382504,0.00388086097026674,0.00239423367868172,"Snx6/Snx5/Htt/Gsk3b/Hook3",5
"GO:0016747","GO:0016747","acyltransferase activity, transferring groups other than amino-acyl groups","34/2311","233/28407",0.000642626853927282,0.00393096213838497,0.00242514277461919,"Naa20/Sat1/Sphk1/Naa50/Taf9/Acat1/Nmt2/Abhd5/Gtf2b/Hat1/Smarce1/Acaa2/Pafah1b3/Elovl4/Sptssa/Scp2/Gnpnat1/Mcm3ap/Zdhhc22/Kat6a/Taf1/Crebbp/Ep300/Ncoa1/Usp22/Brpf3/Zdhhc23/Fasn/Lpcat1/Alas1/Kat6b/Cpt1c/Cers6/Jade1",34
"GO:0032794","GO:0032794","GTPase activating protein binding","7/2311","20/28407",0.000701310457768306,0.00426723294409287,0.00263259954628704,"Gnb5/Pin1/Gnai1/Nkiras1/Cdh1/Gapvd1/Camk2a",7
"GO:0061631","GO:0061631","ubiquitin conjugating enzyme activity","10/2311","38/28407",0.000706709759478733,0.00427745380737128,0.00263890514065743,"Ube2b/Ube2w/Ube2e2/Ube2a/Ube2g1/Cdc34/Ube2n/Ube2d3/Birc6/Taf1",10
"GO:0005319","GO:0005319","lipid transporter activity","28/2311","181/28407",0.00074235134984393,0.0044696547241912,0.0027574803515834,"Npc1l1/Stard5/Npc2/Vmp1/Fabp5/Slc22a6/Abcb1b/Pitpna/Prelid1/Scp2/Atp8a2/Abca8b/Xkr4/Abcc1/Atp8a1/Abca5/Atp11b/Atg2b/Atp11a/Atp9b/Abca3/Atg9a/Abca2/Atp8b2/Abcc4/Abcg4/C2cd2l/Gramd1b",28
"GO:0050780","GO:0050780","dopamine receptor binding","8/2311","26/28407",0.000780310750566801,0.00467373626641573,0.00288338511996724,"Gnai1/Gna13/Snx5/Nsf/Grin2b/Dnm2/Dnm1/Atp1a3",8
"GO:0008186","GO:0008186","ATP-dependent activity, acting on RNA","15/2311","74/28407",0.000793731725167073,0.00472948955410432,0.00291778119859617,"Eif4a1/Ddx41/Ddx52/Eif4a2/Snrnp200/Dhx9/Fancm/Ddx6/Ddx5/Dhx8/Dhx33/Aqr/Dhx57/Ddx17/Ddx39b",15
"GO:0030971","GO:0030971","receptor tyrosine kinase binding","16/2311","82/28407",0.000834878841416725,0.0049490240599445,0.00305321942004814,"Fnta/Hyal2/Pcna/Crk/Dock4/Cbl/Rasgrf1/Nrg1/Pik3r1/Tiam1/Ywhag/Plcg1/Frs2/Shc2/Ptprf/Sh2d3c",16
"GO:0001727","GO:0001727","lipid kinase activity","10/2311","39/28407",0.000881847314597932,0.00514783965374427,0.00317587544771042,"Sphk1/Dgkh/Dgki/Atm/Pik3r1/Dgkg/Dgkq/Dgke/Pi4ka/Cerkl",10
"GO:0030159","GO:0030159","signaling receptor complex adaptor activity","10/2311","39/28407",0.000881847314597932,0.00514783965374427,0.00317587544771042,"Gnb5/Crk/Gnb2/Grb10/Shank1/Magi2/Frs2/Akap12/Homer2/Sh2d3c",10
"GO:0140828","GO:0140828","metal cation:monoatomic cation antiporter activity","10/2311","39/28407",0.000881847314597932,0.00514783965374427,0.00317587544771042,"Ghitm/Slc9a7/Slc24a2/Slc8a2/Slc8a1/Slc4a8/Slc24a4/Slc4a10/Slc9a8/Slc9a1",10
"GO:0005544","GO:0005544","calcium-dependent phospholipid binding","12/2311","53/28407",0.000935460550085741,0.00540592780200303,0.00333509870805496,"Anxa2/Cpne2/Syt4/Pclo/Syt1/Syt11/Syt7/Cpne4/Syt10/Anxa7/C2cd5/Esyt2",12
"GO:0019894","GO:0019894","kinesin binding","12/2311","53/28407",0.000935460550085741,0.00540592780200303,0.00333509870805496,"Snca/Tor1a/Kif3c/Kcna2/Clstn2/Ttbk2/Clstn3/Magi2/Dcp1a/Ap1g1/Clstn1/Kcnc1",12
"GO:0008094","GO:0008094","ATP-dependent activity, acting on DNA","20/2311","115/28407",0.000942686215695037,0.00542044574024646,0.00334405531251818,"Zranb3/Rbbp4/Xrcc2/Xrcc6/Wrnip1/Chd6/Chd8/Nav2/Bptf/Dhx9/Fancm/Ep400/Smarcal1/Chd9/Atrx/Arid1a/Rad50/Chd5/Ercc6/Rad54l2",20
"GO:0051010","GO:0051010","microtubule plus-end binding","7/2311","21/28407",0.000978535390619089,0.00559858556821867,0.00345395576474086,"Dst/Clasp1/Apc/Clasp2/Clip1/Numa1/Ckap5",7
"GO:0003924","GO:0003924","GTPase activity","41/2311","305/28407",0.00103738095362937,0.00590588166670187,0.00364353706485772,"Rheb/Sar1b/Rap1a/Rhoa/Arf2/Cdc42/Gnai1/Rnd3/Rab2a/Rab1b/Sar1a/Rnd2/Rnd1/Abce1/Rab5c/Arl6/Rasl10b/Rac1/Rab31/Rhoc/Rab12/Tubb6/Gnb2/Nkiras1/Rap1b/Gna13/Gtpbp4/Drg2/Rab30/Opa1/Dnm3/Gtpbp1/Mfn2/Arl5b/Dnm2/Arf3/Rab3c/Diras2/Dnm1/Gnaq/Dnm1l",41
"GO:0005548","GO:0005548","phospholipid transporter activity","13/2311","61/28407",0.00106691565544799,0.00596834250261613,0.00368207125561856,"Vmp1/Abcb1b/Pitpna/Prelid1/Scp2/Atp8a2/Xkr4/Atp8a1/Atp11a/Abca3/Atg9a/Atp8b2/C2cd2l",13
"GO:0004143","GO:0004143","ATP-dependent diacylglycerol kinase activity","5/2311","11/28407",0.00107949151351666,0.00596834250261613,0.00368207125561856,"Dgkh/Dgki/Dgkg/Dgkq/Dgke",5
"GO:0005049","GO:0005049","nuclear export signal receptor activity","5/2311","11/28407",0.00107949151351666,0.00596834250261613,0.00368207125561856,"Xpo1/Nup214/Xpo4/Xpo5/Xpo7",5
"GO:0043008","GO:0043008","ATP-dependent protein binding","5/2311","11/28407",0.00107949151351666,0.00596834250261613,0.00368207125561856,"Sae1/Nsf/Myo5a/Dnajc5/Ddx39b",5
"GO:0048495","GO:0048495","Roundabout binding","5/2311","11/28407",0.00107949151351666,0.00596834250261613,0.00368207125561856,"Lgr4/Slit2/Slit1/Slit3/Lrtm2",5
"GO:0140852","GO:0140852","histone ubiquitin ligase activity","5/2311","11/28407",0.00107949151351666,0.00596834250261613,0.00368207125561856,"Ube2a/Huwe1/Ubr2/Pcgf5/Pcgf3",5
"GO:0016859","GO:0016859","cis-trans isomerase activity","10/2311","40/28407",0.00109105853301586,0.00600343211946526,0.00370371922061289,"Ppia/Pin1/Ppib/Fkbp4/Pin4/Ppic/Fkbp9/Fkbp3/Fkbp8/Nktr",10
"GO:0015278","GO:0015278","calcium-release channel activity","6/2311","16/28407",0.00112812311103941,0.00617781703664438,0.00381130314205795,"Ryr2/Itpr1/Ryr3/Ryr1/Itpr2/Trpm2",6
"GO:0015453","GO:0015453","oxidoreduction-driven active transmembrane transporter activity","9/2311","34/28407",0.00123886290305444,0.00668869642494181,0.0041264818218863,"Ndufs4/Ndufv2/Ndufs8/Uqcrh/Ndufs7/Uqcrfs1/Cyc1/Cyb561d2/Ndufs3",9
"GO:0098632","GO:0098632","cell-cell adhesion mediator activity","9/2311","34/28407",0.00123886290305444,0.00668869642494181,0.0041264818218863,"Ppp1ca/Nrcam/Dscam/Cntn1/Ntng1/Nfasc/Clstn3/Cd200/Mypn",9
"GO:0140597","GO:0140597","protein carrier chaperone","9/2311","34/28407",0.00123886290305444,0.00668869642494181,0.0041264818218863,"Mtch2/Emc2/Emc4/Pwp1/Ptma/Emc3/Mmgt1/Emc7/Emc1",9
"GO:0004843","GO:0004843","cysteine-type deubiquitinase activity","17/2311","93/28407",0.00125440985535069,0.00674098754043594,0.00415874197002638,"Otud6b/Uchl3/Tank/Senp3/Otulin/Usp9x/Usp24/Usp22/Usp2/Usp49/Usp11/Usp54/Usp48/Usp8/Otud4/Usp31/Usp20",17
"GO:0031072","GO:0031072","heat shock protein binding","24/2311","152/28407",0.00128227555471493,0.00685868319963802,0.00423135238128698,"Cd24a/Hdac2/Ahsa1/Dnajb6/Ptges3/Dnaja2/Rps3/Fkbp4/Dnaja1/Mettl23/Dnajc8/Snca/Chordc1/Mettl22/Cdc37/Sacs/Htt/Dnajb14/Tpr/Cdc37l1/Hdac6/Cltc/Tsc2/Tsc1",24
"GO:0001223","GO:0001223","transcription coactivator binding","12/2311","55/28407",0.00132200489052582,0.00703845196344766,0.00434225777882263,"Med6/Rpl23/Cit/Crebbp/Ep300/Pgr/Ar/Med1/Trerf1/Vgll4/Nr3c2/Ccnt2",12
"GO:0050998","GO:0050998","nitric-oxide synthase binding","7/2311","22/28407",0.00133514826238897,0.00707567051496458,0.00436521915522758,"Calm2/Atp2b4/Cdh2/Dnm3/Dnm2/Nos1ap/Dnm1",7
"GO:0008201","GO:0008201","heparin binding","27/2311","179/28407",0.00134229241907032,0.00708090037582966,0.00436844563231962,"Hmgb1/Pla2g5/Ptn/Pdcd5/Rspo1/Rpl22/Pcolce/Aamp/Hsd17b12/Bmp7/Lgr4/Serpine2/Thbs1/Nav2/Aplp2/Slit2/Slit1/Abi3bp/Slit3/Nell2/Ncam1/Nrp1/Ptch1/Lrtm2/Ptprs/Ptprf/Alk",27
"GO:0017018","GO:0017018","myosin phosphatase activity","14/2311","71/28407",0.00154996634526448,0.00811700012513439,0.00500765042044904,"Ppp1cc/Ppp1cb/Ppp2ca/Ppp1ca/Ppp2cb/Ssu72/Dusp28/Ppp4c/Ppm1l/Dusp18/Ppm1e/Pten/Dusp8/Ssh2",14
"GO:0016278","GO:0016278","lysine N-methyltransferase activity","12/2311","56/28407",0.00155987567622148,0.00811700012513439,0.00500765042044904,"Kmt2c/Ash1l/Nsd1/Kmt2d/Setd5/Setd2/Setd1b/Kmt2a/Smyd3/Ezh1/Mecom/Jarid2",12
"GO:0016279","GO:0016279","protein-lysine N-methyltransferase activity","12/2311","56/28407",0.00155987567622148,0.00811700012513439,0.00500765042044904,"Kmt2c/Ash1l/Nsd1/Kmt2d/Setd5/Setd2/Setd1b/Kmt2a/Smyd3/Ezh1/Mecom/Jarid2",12
"GO:0042277","GO:0042277","peptide binding","47/2311","370/28407",0.00157393298391738,0.00815325644822064,0.00503001816576724,"Rxfp2/Ppia/Tomm40l/Hmgb1/Pfdn4/Fnta/Ppib/Cst3/Prlr/Pex7/H2-D1/Crip1/Tm2d1/Ctsb/Vbp1/B2m/Ppic/Cabp1/Pex13/Gpr37l1/Lnpep/Grin1/Nup214/Tnpo1/Gria1/Sorl1/Tnpo2/Clstn2/Nln/Pik3r1/Apba1/Pex5l/Igf1r/Clstn3/Cckbr/Nktr/Insr/Cltc/Apba2/Atp1a3/Gria3/C2cd2l/Oprd1/Clstn1/Pggt1b/Pcsk5/Chrna7",47
"GO:0005159","GO:0005159","insulin-like growth factor receptor binding","6/2311","17/28407",0.00162415252023519,0.00822728317956165,0.00507568774647557,"Igf2/Crk/Pik3r1/Ywhag/Insr/Arrb1",6
"GO:0043024","GO:0043024","ribosomal small subunit binding","6/2311","17/28407",0.00162415252023519,0.00822728317956165,0.00507568774647557,"Nme1/Mtif3/Abce1/Npm1/Eif1/Eif1b",6
"GO:0140327","GO:0140327","flippase activity","6/2311","17/28407",0.00162415252023519,0.00822728317956165,0.00507568774647557,"Abcb1b/Atp8a2/Atp8a1/Atp11a/Abca3/Atp8b2",6
"GO:0140463","GO:0140463","chromatin-protein adaptor activity","6/2311","17/28407",0.00162415252023519,0.00822728317956165,0.00507568774647557,"Brdt/Zzef1/Mecp2/Yeats2/Ncoa6/Baz2a",6
"GO:0043014","GO:0043014","alpha-tubulin binding","11/2311","49/28407",0.00162449576301902,0.00822728317956165,0.00507568774647557,"Fnta/Snca/Gja1/Hsph1/Dip2b/Ncald/Nisch/Setd2/Hdac6/Taok1/Lrrc61",11
"GO:0005246","GO:0005246","calcium channel regulator activity","10/2311","42/28407",0.00163114831733918,0.00822728317956165,0.00507568774647557,"Calm2/Cacnb3/Gnb2/Cabp1/Itpr1/Nrxn3/Nrxn1/Cacnb2/Grm2/Grm7",10
"GO:0051087","GO:0051087","protein-folding chaperone binding","25/2311","164/28407",0.00170660485017346,0.00841517936814198,0.00519160722574618,"Gnb5/Stmn3/Bag1/Cd24a/Ahsa1/Dnajb6/Ptges3/Dnaja2/Grpel1/Rps3/Dnaja1/H2-D1/Dnajc8/Snca/Dnlz/Cdc37/Bin1/Bag5/Sacs/Dnajb14/Cdc37l1/Fnip2/Scarb2/Atp1a3/Tsc1",25
"GO:0008234","GO:0008234","cysteine-type peptidase activity","26/2311","173/28407",0.00171811744543427,0.00841517936814198,0.00519160722574618,"Uspl1/Otud6b/Uchl3/Desi1/Tank/Ctsb/Ctss/Ctsh/Senp3/Pgpep1/Ctsz/Otulin/Usp9x/Usp24/Usp22/Usp2/Usp49/Usp11/Scrn1/Usp54/Usp48/Usp8/Otud4/Usp31/Usp20/Atg4c",26
"GO:0005522","GO:0005522","profilin binding","5/2311","12/28407",0.00172694115728827,0.00841517936814198,0.00519160722574618,"Evl/Pclo/Htt/Cyfip1/Enah",5
"GO:0015368","GO:0015368","calcium:monoatomic cation antiporter activity","5/2311","12/28407",0.00172694115728827,0.00841517936814198,0.00519160722574618,"Ghitm/Slc24a2/Slc8a2/Slc8a1/Slc24a4",5
"GO:0017154","GO:0017154","semaphorin receptor activity","5/2311","12/28407",0.00172694115728827,0.00841517936814198,0.00519160722574618,"Plxna2/Plxnd1/Plxna4/Nrp1/Plxna1",5
"GO:0032454","GO:0032454","histone H3K9 demethylase activity","5/2311","12/28407",0.00172694115728827,0.00841517936814198,0.00519160722574618,"Hr/Kdm3b/Jmjd1c/Kdm4a/Phf8",5
