"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0090224","GO:0090224","regulation of spindle organization","9/2353","44/28891",0.00807632489442743,0.0294351203759018,0.0185210780089949,"Chmp5/Chmp1b/Gnai1/Rnf4/Dync1h1/Pkd1/Tpr/Cltc/Numa1",9
"GO:0006909","GO:0006909","phagocytosis","31/2353","242/28891",0.00809908553584037,0.0295003349956301,0.0185621121560916,"Hmgb1/Pla2g5/Rap1a/Colec12/Cdc42/Sphk1/4933434E20Rik/Tusc2/Rac1/Snx3/Rab31/Cnn2/Cd302/Thbs1/Xkr4/Lyst/Lrp1/Syt11/Rab11fip2/Tm9sf4/Syt7/Dnm2/Atg7/Pten/Xkr6/Abl2/Elmo1/Tub/Dock2/Pot1b/Myo18a",31
"GO:0045861","GO:0045861","negative regulation of proteolysis","43/2353","362/28891",0.00818765122427681,0.0298050174596647,0.0187538235407333,"Gpx1/Rpl5/Dnajb6/Rps7/Lamtor5/Rpl11/Serpinb6a/Cst3/Ubxn1/Taf9/Serpinh1/Eif3h/Snca/Arl6ip1/Caap1/Rnf34/Hfe/Serpine2/Cdh1/Bin1/Bag5/Ctsz/Svip/Rpl23/Thbs1/Birc6/Glg1/Usp9x/Htt/Epha4/Sorl1/Ep300/Pik3r1/Map1a/Hipk2/Psen2/Hdac6/Ints1/Spock1/Arrb1/Simc1/Sh3rf1/Pcid2",43
"GO:0019935","GO:0019935","cyclic-nucleotide-mediated signaling","16/2353","102/28891",0.00824782648489614,0.030006048214259,0.0188803155081688,"Rxfp2/Ube2b/Rundc3a/Gnai1/Cdc34/Lpar1/Thbs1/Gucy1a2/Rapgef2/Epha5/Dgkq/Pex5l/Pde11a/Kcnc2/Pde4d/Adcy8",16
"GO:0030837","GO:0030837","negative regulation of actin filament polymerization","12/2353","68/28891",0.00831161295514352,0.0301992571915956,0.0190018858804176,"Tmsb4x/Pfn2/Capza2/Evl/Sptan1/Slit2/Sptbn1/Tmod2/Flii/Arfgef1/Add2/Ssh2",12
"GO:0042698","GO:0042698","ovulation cycle","12/2353","68/28891",0.00831161295514352,0.0301992571915956,0.0190018858804176,"Ptn/Pgr/Mfn2/Foxo3/Nrip1/Igf1r/Cckbr/Scaper/Pde4d/Arrb1/Egfr/Chrna7",12
"GO:0030098","GO:0030098","lymphocyte differentiation","55/2353","486/28891",0.00831588190938343,0.0301992571915956,0.0190018858804176,"Smarcd3/Il11ra1/Hmgb1/Cd24a/Rhoa/Ppp2r3c/Zfp35/Mmp14/Rbpj/Rpl22/Xrcc6/Tusc2/Slc25a5/B2m/Cebpg/Smarce1/Ncaph2/Ndfip1/Lgals1/Il12a/Fzd7/Prelid1/Foxj1/Mtor/Hectd1/Ncor1/Dicer1/Kit/Apc/Atm/Gon4l/Prkdc/Ep300/Pik3r1/Zbtb16/Hdac9/Tox/St3gal1/Arid1a/Fbxo7/Abl2/Kmt2a/Ambra1/Smarcc2/Rasgrp1/Dock2/Sox12/Arid2/Il6ra/Sh3rf1/Pcid2/Zfp608/Arid1b/Tsc1/Braf",55
"GO:0007617","GO:0007617","mating behavior","10/2353","52/28891",0.00841118333436672,0.0305270552033513,0.0192081419605488,"Hdac2/Vip/Serpine2/Grin1/Aplp2/Ncoa1/Pgr/Ar/Pten/Ncoa2",10
"GO:0072666","GO:0072666","establishment of protein localization to vacuole","11/2353","60/28891",0.00845978197277016,0.0306850619610771,0.0193075624979346,"Vps28/Vps13c/Vps13d/Vps13a/Sorl1/Pik3r4/Sort1/Scarb2/Nedd4/Vps8/Gcc2",11
"GO:0150076","GO:0150076","neuroinflammatory response","14/2353","85/28891",0.00851152123332561,0.0308358219935365,0.0194024232726201,"Sphk1/Smo/Snca/Bpgm/Myo5a/Lrp1/Syt11/Adcy1/Atm/Nr1d1/Psen2/Cd200/Egfr/Adcy8",14
"GO:2000736","GO:2000736","regulation of stem cell differentiation","14/2353","85/28891",0.00851152123332561,0.0308358219935365,0.0194024232726201,"Ptn/Hdac2/Mtch2/Rbbp4/Nsun2/Pwp1/Hes5/Dicer1/Gatad2b/Mta3/Gsk3b/Prkdc/Cdk12/Ap2a2",14
"GO:0048608","GO:0048608","reproductive structure development","41/2353","343/28891",0.00870217330003127,0.0314730655288164,0.0198033877353749,"Rxfp2/Eif2s2/Serpinb6a/Fkbp4/Prlr/Eif2b2/Rac1/Eif2b5/Gja1/Bmp7/Lgr4/Bmp6/Serpine2/Cdh1/Csmd1/Akap9/Dicer1/Kit/Ash1l/Apc/Arid5b/Wdr19/Atm/Nipbl/Pgr/Mfn2/Foxo3/Nrip1/Ar/Ube3a/Igf1r/Jmjd1c/Scaper/Pten/Atrx/Wdr48/Insr/Map7/Pde4d/Frs2/Arrb1",41
"GO:0001953","GO:0001953","negative regulation of cell-matrix adhesion","8/2353","37/28891",0.00870818856489443,0.0314730655288164,0.0198033877353749,"Mmp14/Thbs1/Lrp1/Clasp2/Pik3r1/Sema3e/Nf1/Pten",8
"GO:0007435","GO:0007435","salivary gland morphogenesis","8/2353","37/28891",0.00870818856489443,0.0314730655288164,0.0198033877353749,"Polb/Bmp7/Cdh1/Plxnd1/Nrp1/Plxna1/Egfr/Ctnnd1",8
"GO:0090313","GO:0090313","regulation of protein targeting to membrane","8/2353","37/28891",0.00870818856489443,0.0314730655288164,0.0198033877353749,"Mff/Fis1/Cacnb3/Actr3/Pak1/Tcaf1/Ank3/C2cd5",8
"GO:0048670","GO:0048670","regulation of collateral sprouting","6/2353","23/28891",0.00872936423681529,0.0314932599043675,0.0198160943796878,"Rnd2/Lrp1/Fgf13/Dcx/Epha7/Ptprs",6
"GO:0051220","GO:0051220","cytoplasmic sequestering of protein","6/2353","23/28891",0.00872936423681529,0.0314932599043675,0.0198160943796878,"Ywhab/Sri/Pkd1/Ptprm/Dzip1/Ctnnd1",6
"GO:0098780","GO:0098780","response to mitochondrial depolarisation","6/2353","23/28891",0.00872936423681529,0.0314932599043675,0.0198160943796878,"Cdc37/Vps13c/Huwe1/Mfn2/Hdac6/Ambra1",6
"GO:0045619","GO:0045619","regulation of lymphocyte differentiation","29/2353","224/28891",0.00883737803019703,0.0318591334661459,0.0200463082430112,"Smarcd3/Hmgb1/Cd24a/Rhoa/Ppp2r3c/Zfp35/Mmp14/Xrcc6/Smarce1/Ndfip1/Il12a/Prelid1/Foxj1/Dicer1/Prkdc/Zbtb16/Tox/Arid1a/Fbxo7/Ambra1/Smarcc2/Rasgrp1/Sox12/Arid2/Sh3rf1/Pcid2/Zfp608/Arid1b/Braf",29
"GO:1903035","GO:1903035","negative regulation of response to wounding","15/2353","94/28891",0.00884129062696872,0.0318591334661459,0.0200463082430112,"Cd24a/Anxa2/Cd9/Crk/Serpine2/Thbs1/D130043K22Rik/Tnr/Clasp1/Epha4/Xylt1/Clasp2/Neo1/Pten/Ptprs",15
"GO:0000272","GO:0000272","polysaccharide catabolic process","7/2353","30/28891",0.0090313683455212,0.0322943889102265,0.0203201783658682,"Ppp1cb/Hmgb1/Ppp1ca/Ppp1r3c/Ppp1r3d/Phkg2/Gaa",7
"GO:0001778","GO:0001778","plasma membrane repair","7/2353","30/28891",0.0090313683455212,0.0322943889102265,0.0203201783658682,"Chmp5/S100a10/Anxa2/Chmp1b/Myh10/Syt11/Syt7",7
"GO:0001919","GO:0001919","regulation of receptor recycling","7/2353","30/28891",0.0090313683455212,0.0322943889102265,0.0203201783658682,"Chmp5/Anxa2/Snca/Nsf/Gria1/Psen2/Gria3",7
"GO:0009218","GO:0009218","pyrimidine ribonucleotide metabolic process","7/2353","30/28891",0.0090313683455212,0.0322943889102265,0.0203201783658682,"Nme1/Nt5c/Cmpk1/Umps/Nt5c3/Cad/Uprt",7
"GO:0030511","GO:0030511","positive regulation of transforming growth factor beta receptor signaling pathway","7/2353","30/28891",0.0090313683455212,0.0322943889102265,0.0203201783658682,"Sdcbp/Snw1/Thbs1/Crebbp/Ep300/Hipk2/Rnf111",7
"GO:0060045","GO:0060045","positive regulation of cardiac muscle cell proliferation","7/2353","30/28891",0.0090313683455212,0.0322943889102265,0.0203201783658682,"Rbpj/Bmpr1a/Erbb4/Nrg1/Ncam1/Mef2c/Mapk1",7
"GO:1903846","GO:1903846","positive regulation of cellular response to transforming growth factor beta stimulus","7/2353","30/28891",0.0090313683455212,0.0322943889102265,0.0203201783658682,"Sdcbp/Snw1/Thbs1/Crebbp/Ep300/Hipk2/Rnf111",7
"GO:1990000","GO:1990000","amyloid fibril formation","7/2353","30/28891",0.0090313683455212,0.0322943889102265,0.0203201783658682,"Pfdn4/Vbp1/B2m/Snca/Fus/Usp8/Chrna7",7
"GO:0003056","GO:0003056","regulation of vascular associated smooth muscle contraction","4/2353","11/28891",0.00908462845931961,0.0322943889102265,0.0203201783658682,"Rhoa/Dock4/Atp2b1/Chrm3",4
"GO:0006171","GO:0006171","cAMP biosynthetic process","4/2353","11/28891",0.00908462845931961,0.0322943889102265,0.0203201783658682,"Adcy1/Adcy9/Adcy6/Adcy8",4
"GO:0015801","GO:0015801","aromatic amino acid transport","4/2353","11/28891",0.00908462845931961,0.0322943889102265,0.0203201783658682,"Slc36a4/Slc7a8/Slc7a1/Slc7a5",4
"GO:0015803","GO:0015803","branched-chain amino acid transport","4/2353","11/28891",0.00908462845931961,0.0322943889102265,0.0203201783658682,"Slc7a8/Slc25a44/Slc6a17/Slc7a5",4
"GO:0018206","GO:0018206","peptidyl-methionine modification","4/2353","11/28891",0.00908462845931961,0.0322943889102265,0.0203201783658682,"Naa20/Metap2/Naa35/Naa25",4
"GO:0051643","GO:0051643","endoplasmic reticulum localization","4/2353","11/28891",0.00908462845931961,0.0322943889102265,0.0203201783658682,"Vapa/Polr2m/Myo5a/Esyt2",4
"GO:0060600","GO:0060600","dichotomous subdivision of an epithelial terminal unit","4/2353","11/28891",0.00908462845931961,0.0322943889102265,0.0203201783658682,"Ctsh/Plxnd1/Nrp1/Plxna1",4
"GO:0070203","GO:0070203","regulation of establishment of protein localization to telomere","4/2353","11/28891",0.00908462845931961,0.0322943889102265,0.0203201783658682,"Cct3/Cct5/Cct6a/Cct8",4
"GO:0071415","GO:0071415","cellular response to purine-containing compound","4/2353","11/28891",0.00908462845931961,0.0322943889102265,0.0203201783658682,"Ryr2/Slc8a1/Ryr1/Trpm2",4
"GO:0071732","GO:0071732","cellular response to nitric oxide","4/2353","11/28891",0.00908462845931961,0.0322943889102265,0.0203201783658682,"Crk/Thbs1/Mtr/Kcnc2",4
"GO:0086016","GO:0086016","AV node cell action potential","4/2353","11/28891",0.00908462845931961,0.0322943889102265,0.0203201783658682,"Ryr2/Cacna1c/Cacnb2/Ank2",4
"GO:0086027","GO:0086027","AV node cell to bundle of His cell signaling","4/2353","11/28891",0.00908462845931961,0.0322943889102265,0.0203201783658682,"Ryr2/Cacna1c/Cacnb2/Ank2",4
"GO:0099545","GO:0099545","trans-synaptic signaling by trans-synaptic complex","4/2353","11/28891",0.00908462845931961,0.0322943889102265,0.0203201783658682,"Tenm2/Ptprd/Farp1/Nlgn1",4
"GO:2000171","GO:2000171","negative regulation of dendrite development","4/2353","11/28891",0.00908462845931961,0.0322943889102265,0.0203201783658682,"D130043K22Rik/Gsk3b/Fat3/Ptprz1",4
"GO:2000826","GO:2000826","regulation of heart morphogenesis","4/2353","11/28891",0.00908462845931961,0.0322943889102265,0.0203201783658682,"Rbpj/Smo/Robo2/Robo1",4
"GO:0043280","GO:0043280","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process","19/2353","130/28891",0.00911230929965201,0.0323548369450444,0.0203582132967282,"Fis1/Hmgb1/Cycs/Rnf7/Pdcd5/Rhoa/Mtch2/Rps3/Arl6ip5/Pdcd6/Bcap31/Snca/Fam162a/Ift57/Aifm1/Bok/Robo1/Hip1/Arrb1",19
"GO:0043406","GO:0043406","positive regulation of MAP kinase activity","19/2353","130/28891",0.00911230929965201,0.0323548369450444,0.0203582132967282,"Pdcd10/Cd24a/Rps3/Pak1/Il34/Thbs1/Tenm1/Epha4/Kit/Robo1/Tiam1/Map2k6/Iqgap1/Dvl3/Insr/Mef2c/Rasgrp1/Egfr/Htr2a",19
"GO:0001843","GO:0001843","neural tube closure","17/2353","112/28891",0.00914740300110899,0.0324604271602586,0.0204246524547134,"Rps7/Ift57/Hectd1/Ift172/Cc2d2a/Fzd3/Opa1/Mthfr/Setd2/Med12/Dvl3/Ptch1/Arid1a/Abl2/Tsc2/Tsc1/Enah",17
"GO:0060840","GO:0060840","artery development","18/2353","121/28891",0.00916416506170207,0.0325008803036725,0.0204501062600761,"Rbpj/Bmpr1a/Dctn5/Myh10/Hectd1/Lrp1/Kat6a/Robo2/Robo1/Plxnd1/Ndst1/Ap2b1/Prox1/Nf1/Dnm2/Nrp1/Gaa/Arid2",18
"GO:0002262","GO:0002262","myeloid cell homeostasis","28/2353","215/28891",0.00921771821748237,0.0326716901264097,0.0205575827035633,"Hmgb1/Cd24a/Rps24/Prdx1/Prmt1/Rps14/Slc25a5/B2m/Mpl/Bpgm/Cebpg/Smad5/Ncor1/Kit/Acvr1b/Kmt2e/Prkdc/Ncstn/Plcb1/Foxo3/Adar/Nf1/Med1/Pde4b/Ncapg2/Alas1/P4htm/Mecom",28
"GO:0051148","GO:0051148","negative regulation of muscle cell differentiation","12/2353","69/28891",0.00933454230171517,0.0330471150062474,0.0207938064185404,"Rgs2/Igf2/Ybx1/Bmpr1a/Med28/Fzd7/Pak1/Zbed6/Ankrd17/Tnpo2/Mecp2/Frs2",12
"GO:0070613","GO:0070613","regulation of protein processing","12/2353","69/28891",0.00933454230171517,0.0330471150062474,0.0207938064185404,"S100a10/Timm23/Mmp14/Timm17a/Plgrkt/Serpine2/Cdh1/Ctsz/Thbs1/Glg1/Spon1/Ctnnd1",12
"GO:0061351","GO:0061351","neural precursor cell proliferation","29/2353","225/28891",0.00937766472252805,0.0330816466758063,0.0208155343319143,"Smarcd3/Ift20/Ryk/Ptn/Cd24a/Rhoa/Ctnna1/Pde9a/Smo/Fabp7/Ephb1/Gpr37l1/Kif1a/Zzef1/Cdh2/Cntnap2/Dock7/Fzd3/Fgf13/Foxo3/Cntnap4/Prox1/Nf1/Hook3/Tox/Ptprz1/Frs2/Slc16a2/Pcm1",29
"GO:0006904","GO:0006904","vesicle docking involved in exocytosis","9/2353","45/28891",0.00938250299219782,0.0330816466758063,0.0208155343319143,"Stx4a/Rab12/Stx1b/Stxbp1/Ncam1/Rab3c/Exoc4/Camk2a/Vps18",9
"GO:0032781","GO:0032781","positive regulation of ATP-dependent activity","9/2353","45/28891",0.00938250299219782,0.0330816466758063,0.0208155343319143,"Sumo1/Ahsa1/Atp1b3/Pfn2/Vmp1/Ryr2/Dhx9/Dnm2/Pot1b",9
"GO:0034661","GO:0034661","ncRNA catabolic process","9/2353","45/28891",0.00938250299219782,0.0330816466758063,0.0208155343319143,"Nsun2/Rbm7/Wdr82/Exosc2/Xrn1/Zc3h4/Dis3l2/Zswim8/Dis3",9
"GO:0045747","GO:0045747","positive regulation of Notch signaling pathway","9/2353","45/28891",0.00938250299219782,0.0330816466758063,0.0208155343319143,"Pdcd10/Rbpj/Enho/Poglut1/Hes5/Kit/Robo2/Robo1/Aak1",9
"GO:0046365","GO:0046365","monosaccharide catabolic process","9/2353","45/28891",0.00938250299219782,0.0330816466758063,0.0208155343319143,"Tpi1/Ldha/Pgk1/Nudt5/Ids/Foxk1/Pfkp/Arsb/Hk1",9
"GO:1900087","GO:1900087","positive regulation of G1/S transition of mitotic cell cycle","9/2353","45/28891",0.00938250299219782,0.0330816466758063,0.0208155343319143,"Ube2e2/Plrg1/Rpl17/Ankrd17/Kmt2e/Crebbp/Eif4g1/Plcb1/Egfr",9
"GO:0010594","GO:0010594","regulation of endothelial cell migration","24/2353","177/28891",0.00942620428384184,0.0332164093978868,0.0209003293270251,"Pdcd10/Hmgb1/Rhoa/Igf2/Bsg/Fgfbp1/Sparc/Pdcd6/Rac1/Thbs1/Atp2b4/Bcas3/Dicer1/Slit2/Sema5a/Hdac9/Mecp2/Prox1/Nf1/Nrp1/Mef2c/Map3k3/Plcg1/Ptprm",24
"GO:0045598","GO:0045598","regulation of fat cell differentiation","21/2353","149/28891",0.00953814543589832,0.0334447796536,0.0210440237732167,"Medag/Uchl3/Mex3c/Syap1/Dkkl1/Rarres2/Bmp7/Insig1/Mtor/Sort1/Trio/Zbtb16/Nr1d1/Asxl1/Hdac6/Wdfy2/Rreb1/Alms1/Mecom/Asxl2/Htr2a",21
"GO:0090101","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","21/2353","149/28891",0.00953814543589832,0.0334447796536,0.0210440237732167,"Snx6/Pin1/Hdac2/Snx25/Rbbp4/Strap/Brms1l/Nbl1/Suds3/Glg1/Lrp1/Sorl1/Ryr1/Crim1/Tet1/Zfp451/Hipk2/Dnm2/Ldlrad4/Magi2/Sap130",21
"GO:0002066","GO:0002066","columnar/cuboidal epithelial cell development","11/2353","61/28891",0.00958018062386031,0.0334447796536,0.0210440237732167,"Rheb/Smo/Gja1/Bmp6/Cdh1/Cdh2/Kcnma1/Dicer1/Pgr/Fasn/Rfx3",11
"GO:0003128","GO:0003128","heart field specification","5/2353","17/28891",0.00961792623927155,0.0334447796536,0.0210440237732167,"Smarcd3/Rbpj/Robo2/Robo1/Mef2c",5
"GO:0003222","GO:0003222","ventricular trabecula myocardium morphogenesis","5/2353","17/28891",0.00961792623927155,0.0334447796536,0.0210440237732167,"Rbpj/Bmpr1a/Ube4b/Nrg1/Med1",5
"GO:0006735","GO:0006735","NADH regeneration","5/2353","17/28891",0.00961792623927155,0.0334447796536,0.0210440237732167,"Tpi1/Pgk1/Foxk1/Pfkp/Hk1",5
"GO:0009263","GO:0009263","deoxyribonucleotide biosynthetic process","5/2353","17/28891",0.00961792623927155,0.0334447796536,0.0210440237732167,"Nme1/Tyms/Guk1/Cmpk1/Adk",5
"GO:0009265","GO:0009265","2'-deoxyribonucleotide biosynthetic process","5/2353","17/28891",0.00961792623927155,0.0334447796536,0.0210440237732167,"Nme1/Tyms/Guk1/Cmpk1/Adk",5
"GO:0010755","GO:0010755","regulation of plasminogen activation","5/2353","17/28891",0.00961792623927155,0.0334447796536,0.0210440237732167,"S100a10/Plgrkt/Serpine2/Ctsz/Thbs1",5
"GO:0031958","GO:0031958","corticosteroid receptor signaling pathway","5/2353","17/28891",0.00961792623927155,0.0334447796536,0.0210440237732167,"Ptges3/Cry1/Nedd4/Arid1a/Ncoa2",5
"GO:0032239","GO:0032239","regulation of nucleobase-containing compound transport","5/2353","17/28891",0.00961792623927155,0.0334447796536,0.0210440237732167,"Nsun2/Supt6/Dhx9/Tpr/Setd2",5
"GO:0032328","GO:0032328","alanine transport","5/2353","17/28891",0.00961792623927155,0.0334447796536,0.0210440237732167,"Slc36a4/Slc7a8/Slc6a17/Slc6a6/Slc7a5",5
"GO:0035728","GO:0035728","response to hepatocyte growth factor","5/2353","17/28891",0.00961792623927155,0.0334447796536,0.0210440237732167,"Crk/Gsk3b/Crebbp/Med1/Nrp1",5
"GO:0043923","GO:0043923","positive regulation by host of viral transcription","5/2353","17/28891",0.00961792623927155,0.0334447796536,0.0210440237732167,"Zfp639/Snw1/Taf11/Ccnt1/Ep300",5
"GO:0046112","GO:0046112","nucleobase biosynthetic process","5/2353","17/28891",0.00961792623927155,0.0334447796536,0.0210440237732167,"Paics/Cmpk1/Umps/Mtor/Cad",5
"GO:0046385","GO:0046385","deoxyribose phosphate biosynthetic process","5/2353","17/28891",0.00961792623927155,0.0334447796536,0.0210440237732167,"Nme1/Tyms/Guk1/Cmpk1/Adk",5
"GO:0061621","GO:0061621","canonical glycolysis","5/2353","17/28891",0.00961792623927155,0.0334447796536,0.0210440237732167,"Tpi1/Pgk1/Foxk1/Pfkp/Hk1",5
"GO:0061718","GO:0061718","glucose catabolic process to pyruvate","5/2353","17/28891",0.00961792623927155,0.0334447796536,0.0210440237732167,"Tpi1/Pgk1/Foxk1/Pfkp/Hk1",5
"GO:0086012","GO:0086012","membrane depolarization during cardiac muscle cell action potential","5/2353","17/28891",0.00961792623927155,0.0334447796536,0.0210440237732167,"Cacna2d1/Cacna1c/Cacnb2/Cacna1d/Ank3",5
"GO:0098693","GO:0098693","regulation of synaptic vesicle cycle","5/2353","17/28891",0.00961792623927155,0.0334447796536,0.0210440237732167,"Lpar1/Bsn/Nrxn1/Dnajc5/Scrn1",5
"GO:0098712","GO:0098712","L-glutamate import across plasma membrane","5/2353","17/28891",0.00961792623927155,0.0334447796536,0.0210440237732167,"Arl6ip5/Kcnj10/Arl6ip1/Grm1/Ntsr1",5
"GO:1903959","GO:1903959","regulation of monoatomic anion transmembrane transport","5/2353","17/28891",0.00961792623927155,0.0334447796536,0.0210440237732167,"Abcb1b/Mtor/Tcaf1/Grm5/Hk1",5
"GO:2000479","GO:2000479","regulation of cAMP-dependent protein kinase activity","5/2353","17/28891",0.00961792623927155,0.0334447796536,0.0210440237732167,"Pkig/Atp2b4/Htt/Akap6/Rapgef2",5
"GO:0003254","GO:0003254","regulation of membrane depolarization","10/2353","53/28891",0.00962876529806508,0.0334632720593879,0.0210556595092285,"Ppp2r3c/B2m/Gja1/Bok/Cacna1c/Cacna1d/Ank3/Gclc/Nedd4l/Ntsr1",10
"GO:0045913","GO:0045913","positive regulation of carbohydrate metabolic process","15/2353","95/28891",0.00972964500753644,0.0337805556254826,0.0212552997214501,"Hmgb1/Ppp2ca/Igf2/Cry1/Mlx/Snca/Mtor/Dyrk2/Supt20/Prkaa2/Insr/Ddb1/Prkce/Ntsr1/Htr2a",15
"GO:0016331","GO:0016331","morphogenesis of embryonic epithelium","25/2353","187/28891",0.00973120774164207,0.0337805556254826,0.0212552997214501,"Rps7/Aldh1a2/Grsf1/Ift57/Bmp7/Hes5/Htt/Hectd1/Ift172/Mib1/Cc2d2a/Fzd3/Opa1/Mthfr/Setd2/Ar/Med12/Dvl3/Ptch1/Arid1a/Pcdh8/Abl2/Tsc2/Tsc1/Enah",25
"GO:0001938","GO:0001938","positive regulation of endothelial cell proliferation","16/2353","104/28891",0.00990445454266145,0.0343426195555326,0.0216089598988693,"Hmgb1/Mydgf/Igf2/Fgfbp1/Pdcd6/Vip/Bmp6/Itga4/Mtor/Rictor/Dicer1/Sema5a/Cdh13/Prox1/Nf1/Plcg1",16
"GO:0035967","GO:0035967","cellular response to topologically incorrect protein","16/2353","104/28891",0.00990445454266145,0.0343426195555326,0.0216089598988693,"Serp1/Derl1/Ube2w/Atf4/Tor1a/Cops5/Eif2s1/Bok/Dnajb14/Wfs1/Pik3r1/Uggt1/Uggt2/Klhl15/Hdac6/Tbl2",16
"GO:0060606","GO:0060606","tube closure","17/2353","113/28891",0.00997265999353907,0.0345593437511952,0.0217453264461449,"Rps7/Ift57/Hectd1/Ift172/Cc2d2a/Fzd3/Opa1/Mthfr/Setd2/Med12/Dvl3/Ptch1/Arid1a/Abl2/Tsc2/Tsc1/Enah",17
"GO:0007212","GO:0007212","dopamine receptor signaling pathway","8/2353","38/28891",0.0102604570868555,0.0354553195002459,0.0223090896151218,"Gnb5/Dtnbp1/Htt/Ncstn/Rgs8/Gnaq/Adcy6/Alk",8
"GO:0051125","GO:0051125","regulation of actin nucleation","8/2353","38/28891",0.0102604570868555,0.0354553195002459,0.0223090896151218,"Arfip2/Arfip1/Brk1/Gmfb/Wasf3/Cyfip1/Fmn1/Wasf1",8
"GO:0051953","GO:0051953","negative regulation of amine transport","8/2353","38/28891",0.0102604570868555,0.0354553195002459,0.0223090896151218,"Rgs2/Arl6ip5/Snca/Syt4/Myo5a/Syt11/Htr1a/Grm7",8
"GO:0060071","GO:0060071","Wnt signaling pathway, planar cell polarity pathway","8/2353","38/28891",0.0102604570868555,0.0354553195002459,0.0223090896151218,"Ryk/Rac1/Nkd1/Fzd3/Celsr3/Med12/Dvl3/Abl2",8
"GO:0062149","GO:0062149","detection of stimulus involved in sensory perception of pain","8/2353","38/28891",0.0102604570868555,0.0354553195002459,0.0223090896151218,"Cacnb3/Tac1/Ephb1/Phf24/Grin2b/Grm8/Ntsr1/Htr2a",8
"GO:0014032","GO:0014032","neural crest cell development","14/2353","87/28891",0.0104127420447899,0.0359405635156444,0.0226144133966394,"Aldh1a2/Cdc42/Pdcd6/Smo/Bmpr1a/Bmp7/Erbb4/Cdh2/Dicer1/Sema5a/Sema3e/Sema6d/Nrp1/Mapk1",14
"GO:0051262","GO:0051262","protein tetramerization","14/2353","87/28891",0.0104127420447899,0.0359405635156444,0.0226144133966394,"Aldh1a2/Apip/Acot13/Farsb/B2m/Snca/Evl/Grin1/Acaca/Pkd1/Grin2b/Trpm2/Trpm7/Kcnc1",14
"GO:0045600","GO:0045600","positive regulation of fat cell differentiation","12/2353","70/28891",0.0104526329184572,0.0360577166299199,0.0226881281272327,"Medag/Uchl3/Syap1/Dkkl1/Rarres2/Bmp7/Zbtb16/Wdfy2/Rreb1/Mecom/Asxl2/Htr2a",12
"GO:0060972","GO:0060972","left/right pattern formation","20/2353","141/28891",0.0104885038780004,0.0361608771356998,0.0227530384707474,"Aldh1a2/Rbpj/Smo/Ift57/Gja1/Foxj1/Ift172/Mib1/Dync2h1/Cc2d2a/Drc1/Dnah5/Ift140/Rfx3/Mef2c/C2cd3/Invs/Megf8/Cep290/Pcsk5",20
"GO:0001841","GO:0001841","neural tube formation","19/2353","132/28891",0.01067076441929,0.03674744496893,0.023122116920507,"Rps7/Ift57/Bmp7/Hectd1/Ift172/Mib1/Cc2d2a/Fzd3/Opa1/Mthfr/Setd2/Med12/Dvl3/Ptch1/Arid1a/Abl2/Tsc2/Tsc1/Enah",19
"GO:0045931","GO:0045931","positive regulation of mitotic cell cycle","19/2353","132/28891",0.01067076441929,0.03674744496893,0.023122116920507,"Smarcd3/Hmgb1/Dynlt3/Ube2e2/Sphk1/Cdc16/Plrg1/Rpl17/Eif4e/Ankrd17/Mta3/Kmt2e/Crebbp/Usp22/Eif4g1/Plcb1/Usp2/Mecp2/Egfr",19
"GO:0050954","GO:0050954","sensory perception of mechanical stimulus","38/2353","317/28891",0.0107266591596983,0.0369189558017782,0.0232300344514702,"Ndufs4/Gpx1/Lhfpl3/Gjb2/Serpinb6a/Cacnb3/Mpv17/Col1a1/Serpine2/Fbxo11/Cdh1/Kcnq3/Kcnma1/Phf24/Nav2/Kit/Scn8a/Wfs1/Grin2b/Nipbl/Cacna1d/Map1a/Otof/Grm8/Sobp/Scarb2/Srrm4/Grm7/Alg10b/Kcnq2/Tjp1/Lhfpl4/Tub/Crym/Alms1/Pcdh15/Homer2/Htr2a",38
"GO:0003018","GO:0003018","vascular process in circulatory system","31/2353","247/28891",0.0107405510036675,0.0369457886681206,0.0232469181470143,"Gpx1/Rhoa/Rgs2/Gja1/Abcb1b/Bmp6/Dock4/Kcnma1/Abcc1/Adra1a/Sh3gl2/Cacna1c/Lrp1/Slit2/Slc8a1/Plec/Htr1a/Atp2b1/Abcc8/Chrm3/Faah/Gclc/Nos1/Slc5a6/Ptprm/Tjp1/Akap12/Adcy6/Egfr/Slc16a2/Htr2a",31
"GO:0007565","GO:0007565","female pregnancy","24/2353","179/28891",0.0107651536023854,0.037009413490674,0.0232869519667089,"Il11ra1/Prdx3/Ptn/Ube2a/Fkbp4/Ythdf3/Thbd/Vmp1/Ctsb/Ptgis/Cdh1/Mtor/Csmd1/Ash1l/Acvr1b/Ago2/Pgr/Ar/Med1/Arid1a/Ints1/Pcsk5/Klf9/Mapk1",24
